pref;uptime;ax;ay;az;gx;gy;gz;mx;my;mz;pressure;altitude;tempreature;simulation;one;two;three;four;five;six;seven;eight
DAT;275242; -0.014; 0.071; 1.054; -1.995; -4.445; -39.130; -1.027; -0.058; -2.730; 972.198; 251.795; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275286; -0.017; 0.056; 1.035; -1.120; -2.450; -41.615; -1.016; -0.061; -2.734; 972.202; 251.770; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275352; -0.007; 0.054; 1.009; 1.505; -2.415; -41.965; -1.016; -0.061; -2.734; 972.302; 251.116; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275396; -0.012; 0.058; 1.004; 3.185; -2.660; -42.805; -1.001; -0.057; -2.737; 972.302; 250.915; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275462; 0.005; 0.048; 0.953; 5.635; -4.445; -43.260; -1.001; -0.057; -2.735; 972.389; 250.197; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275509; -0.010; 0.051; 0.938; 7.175; -5.775; -36.085; -0.994; -0.067; -2.735; 972.357; 250.361; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275553; -0.001; 0.041; 0.949; 8.750; -6.230; -44.240; -0.994; -0.067; -2.735; 972.357; 250.423; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275663; -0.000; 0.030; 0.926; 12.565; -7.280; -45.465; -0.972; -0.089; -2.732; 972.491; 249.270; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275707; 0.114; 0.042; 0.895; 13.580; -6.720; -46.130; -0.972; -0.089; -2.732; 972.531; 248.942; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275751; -0.010; 0.045; 0.906; 14.420; -6.090; -47.845; -0.972; -0.089; -2.732; 972.520; 248.997; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275839; 0.003; 0.038; 0.919; 14.210; -2.310; -50.015; -0.962; -0.102; -2.728; 972.577; 248.648; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275905; -0.006; 0.046; 0.945; 13.895; 0.805; -50.680; -0.944; -0.109; -2.718; 972.577; 248.526; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;275993; -0.001; 0.047; 0.970; 12.460; 4.375; -51.870; -0.922; -0.124; -2.719; 972.596; 248.465; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276037; 0.002; 0.048; 0.982; 11.270; 5.250; -53.305; -0.922; -0.124; -2.719; 972.596; 248.370; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276083; 0.011; 0.034; 0.997; 9.100; 5.355; -55.895; -0.894; -0.124; -2.718; 972.667; 247.908; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276193; 0.027; 0.055; 1.018; 3.885; 3.780; -58.905; -0.866; -0.125; -2.716; 972.655; 247.856; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276259; 0.003; 0.044; 1.052; 0.875; 2.065; -59.570; -0.829; -0.118; -2.714; 972.716; 247.361; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276325; 0.016; 0.055; 1.066; -1.750; -0.245; -60.690; -0.842; -0.118; -2.714; 972.736; 247.198; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276413; 0.018; 0.056; 1.084; -3.500; -3.990; -54.390; -0.818; -0.111; -2.708; 972.912; 245.735; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276457; 0.013; 0.057; 1.034; -3.990; -4.130; -63.070; -0.818; -0.111; -2.708; 972.912; 245.646; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276567; 0.011; 0.058; 1.048; -3.955; -4.375; -65.345; -0.778; -0.074; -2.720; 972.857; 246.029; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276611; 0.011; 0.049; 1.019; -3.115; -3.780; -66.150; -0.778; -0.074; -2.720; 972.857; 246.110; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276655; 0.009; 0.060; 0.990; -2.800; -3.150; -67.690; -0.778; -0.074; -2.720; 972.938; 245.459; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276743; 0.019; 0.046; 0.950; -1.540; -5.250; -69.090; -0.756; -0.051; -2.720; 972.907; 245.666; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276809; 0.017; 0.054; 0.951; 1.050; -6.930; -70.385; -0.743; -0.028; -2.720; 973.017; 244.969; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276856; 0.028; 0.051; 0.960; 2.905; -8.470; -71.015; -0.743; -0.028; -2.720; 973.017; 244.746; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276944; 0.020; 0.048; 0.947; 6.790; -12.460; -72.835; -0.730; -0.007; -2.724; 972.984; 245.016; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;276988; 0.033; 0.031; 0.950; 8.995; -12.845; -74.130; -0.729; 0.021; -2.724; 973.080; 244.242; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277054; 0.032; 0.045; 0.983; 12.390; -15.225; -75.040; -0.729; 0.021; -2.724; 973.181; 243.376; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277120; 0.016; 0.036; 0.998; 15.015; -13.790; -75.600; -0.722; 0.037; -2.726; 973.177; 243.347; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277164; 0.031; 0.043; 1.001; 16.310; -13.685; -76.790; -0.726; 0.046; -2.726; 973.177; 243.354; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277252; 0.025; 0.041; 0.979; 16.170; -11.200; -78.435; -0.726; 0.046; -2.726; 973.201; 243.152; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277296; 0.036; 0.039; 0.993; 15.645; -10.815; -79.555; -0.726; 0.063; -2.721; 973.260; 242.675; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277340; 0.030; 0.053; 1.013; 15.680; -11.795; -81.025; -0.726; 0.063; -2.721; 973.260; 242.646; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277406; 0.029; 0.042; 1.054; 14.280; -12.145; -82.040; -0.727; 0.079; -2.731; 973.222; 242.964; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277472; 0.038; 0.051; 1.065; 13.510; -14.700; -84.805; -0.736; 0.101; -2.734; 973.268; 242.597; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277538; 0.024; 0.054; 1.045; 12.880; -16.975; -86.100; -0.736; 0.101; -2.734; 973.453; 241.077; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277585; 0.021; 0.040; 1.009; 13.755; -18.725; -85.400; -0.741; 0.115; -2.737; 973.453; 240.983; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277632; 0.027; 0.041; 0.994; 14.980; -18.795; -87.325; -0.741; 0.115; -2.737; 973.333; 241.944; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277698; 0.018; 0.041; 0.978; 15.890; -16.660; -88.550; -0.757; 0.128; -2.746; 973.371; 241.705; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277764; 0.021; 0.050; 0.957; 16.730; -13.755; -89.705; -0.766; 0.144; -2.749; 973.420; 241.369; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277808; 0.010; 0.027; 0.916; 16.205; -10.710; -90.440; -0.766; 0.144; -2.749; 973.420; 241.270; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277874; 0.026; 0.046; 0.908; 15.610; -6.440; -92.050; -0.784; 0.155; -2.753; 973.462; 240.924; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;277921; 0.027; 0.034; 0.892; 14.000; -3.955; -93.625; -0.784; 0.155; -2.753; 973.553; 240.314; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278009; 0.024; 0.050; 0.934; 10.080; 0.280; -96.845; -0.785; 0.160; -2.751; 973.530; 240.263; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278053; 0.041; 0.031; 0.928; 8.225; 1.120; -96.985; -0.795; 0.177; -2.749; 973.530; 240.307; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278119; 0.049; 0.037; 0.926; 4.550; 0.000; -99.120; -0.795; 0.177; -2.749; 973.583; 239.863; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278185; 0.041; 0.049; 0.952; 2.590; -1.715; -100.485; -0.808; 0.192; -2.759; 973.724; 238.720; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278229; 0.050; 0.042; 0.971; 1.120; -2.730; -100.730; -0.808; 0.192; -2.759; 973.724; 238.649; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278295; 0.036; 0.068; 1.001; -0.070; -4.025; -102.515; -0.816; 0.211; -2.755; 973.671; 239.094; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278361; 0.053; 0.067; 1.054; -1.540; -7.420; -102.165; -0.843; 0.228; -2.759; 973.854; 237.547; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278405; 0.036; 0.086; 1.092; -0.805; -8.820; -103.425; -0.843; 0.228; -2.759; 973.720; 238.386; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278471; 0.029; 0.075; 1.159; 1.155; -11.935; -103.810; -0.866; 0.248; -2.761; 973.720; 238.667; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278537; 0.037; 0.087; 1.225; 4.200; -13.370; -105.455; -0.866; 0.248; -2.761; 973.883; 237.297; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278581; 0.016; 0.090; 1.261; 7.455; -14.350; -106.540; -0.898; 0.256; -2.755; 973.765; 238.229; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278647; 0.033; 0.096; 1.264; 11.795; -16.380; -107.625; -0.898; 0.256; -2.755; 973.911; 237.343; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278713; 0.011; 0.091; 1.201; 15.365; -14.455; -107.625; -0.935; 0.257; -2.760; 973.911; 237.034; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278757; 0.008; 0.080; 1.122; 16.135; -13.930; -109.235; -0.968; 0.239; -2.763; 974.010; 236.227; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278823; 0.018; 0.068; 1.032; 16.065; -13.195; -110.040; -0.968; 0.239; -2.763; 974.037; 235.963; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278867; 0.027; 0.073; 1.001; 14.280; -13.300; -110.845; -0.999; 0.215; -2.759; 974.037; 235.949; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278933; 0.034; 0.068; 0.941; 10.395; -14.490; -112.140; -0.999; 0.215; -2.759; 973.993; 236.321; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;278977; 0.014; 0.067; 0.926; 6.615; -15.505; -112.665; -1.022; 0.194; -2.763; 974.071; 235.695; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279021; 0.013; 0.060; 0.913; 3.080; -17.920; -113.820; -1.022; 0.194; -2.763; 974.071; 235.656; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279087; 0.026; 0.057; 0.879; -2.240; -22.715; -113.400; -1.048; 0.165; -2.758; 974.029; 236.005; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279131; 0.017; 0.064; 0.872; -4.515; -25.865; -113.890; -1.048; 0.165; -2.758; 974.115; 235.457; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279175; 0.000; 0.056; 0.860; -6.370; -27.825; -113.995; -1.074; 0.145; -2.742; 974.115; 235.284; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279241; -0.002; 0.049; 0.858; -7.945; -31.045; -114.240; -1.074; 0.145; -2.742; 974.141; 235.054; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279307; -0.008; 0.049; 0.868; -7.280; -32.480; -113.225; -1.102; 0.120; -2.743; 974.088; 235.476; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279351; -0.003; 0.050; 0.998; -6.055; -32.760; -114.625; -1.127; 0.099; -2.735; 974.088; 235.502; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279395; -0.008; 0.056; 0.938; -5.005; -32.305; -115.255; -1.127; 0.099; -2.735; 974.190; 234.678; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279461; 0.001; 0.057; 0.931; -0.875; -31.745; -115.430; -1.145; 0.066; -2.717; 974.222; 234.372; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279505; 0.005; 0.050; 0.972; 1.540; -29.750; -115.955; -1.145; 0.066; -2.717; 974.222; 234.355; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279549; -0.010; 0.064; 0.965; 3.605; -27.125; -114.730; -1.152; 0.027; -2.712; 974.282; 233.869; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279615; 0.006; 0.061; 0.983; 6.265; -22.715; -107.555; -1.152; 0.027; -2.712; 974.344; 233.435; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279659; 0.002; 0.050; 0.979; 9.065; -21.035; -115.815; -1.141; -0.021; -2.704; 974.344; 233.309; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279725; 0.013; 0.053; 0.968; 11.130; -20.230; -108.395; -1.141; -0.021; -2.704; 974.282; 233.826; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279769; 0.008; 0.043; 1.002; 12.355; -19.915; -115.465; -1.128; -0.070; -2.692; 974.400; 233.071; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279835; 0.016; 0.052; 1.002; 14.490; -21.350; -107.975; -1.128; -0.070; -2.692; 974.400; 232.821; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279879; 0.014; 0.055; 1.012; 15.365; -22.050; -114.415; -1.099; -0.114; -2.682; 974.428; 232.591; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279923; 0.019; 0.051; 1.004; 16.555; -23.170; -114.555; -1.099; -0.114; -2.682; 974.526; 231.944; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;279989; 0.012; 0.062; 1.010; 17.640; -24.500; -114.485; -1.071; -0.157; -2.675; 974.526; 231.736; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280036; 0.028; 0.059; 1.013; 19.075; -25.340; -114.205; -1.071; -0.157; -2.675; 974.523; 231.760; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280080; 0.016; 0.061; 0.890; 19.390; -24.815; -115.255; -1.031; -0.192; -2.659; 974.508; 231.860; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280146; 0.006; 0.049; 0.992; 18.900; -23.030; -114.660; -0.982; -0.216; -2.648; 974.508; 231.892; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280190; 0.007; 0.057; 1.005; 17.850; -20.440; -114.765; -0.982; -0.216; -2.648; 974.583; 231.285; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280234; 0.007; 0.066; 0.965; 16.905; -18.970; -116.375; -0.982; -0.216; -2.648; 974.583; 231.247; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280300; 0.014; 0.055; 0.979; 15.015; -15.470; -116.830; -0.936; -0.235; -2.641; 974.675; 230.461; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280368; 0.023; 0.065; 0.995; 13.230; -12.810; -117.950; -0.873; -0.241; -2.639; 974.572; 231.322; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280412; 0.011; 0.081; 1.017; 11.550; -11.865; -116.305; -0.873; -0.241; -2.639; 974.767; 230.077; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280456; 0.005; 0.081; 1.064; 10.535; -10.780; -116.305; -0.814; -0.232; -2.625; 974.767; 229.684; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280566; -0.007; 0.068; 1.081; 8.610; -11.550; -115.710; -0.752; -0.213; -2.622; 974.813; 229.286; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280613; 0.019; 0.080; 1.074; 9.870; -13.755; -116.235; -0.752; -0.213; -2.622; 974.813; 229.262; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280701; -0.011; 0.062; 1.072; 12.635; -14.000; -115.465; -0.703; -0.181; -2.628; 974.902; 228.510; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280745; 0.001; 0.066; 1.060; 12.565; -12.775; -114.730; -0.656; -0.138; -2.625; 974.883; 228.648; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280811; -0.015; 0.067; 1.004; 12.075; -13.090; -114.135; -0.656; -0.138; -2.625; 974.982; 228.021; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280899; -0.009; 0.070; 0.985; 8.015; -13.965; -113.855; -0.618; -0.093; -2.635; 975.011; 227.621; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280943; -0.026; 0.051; 0.974; 4.375; -15.890; -113.820; -0.601; -0.034; -2.634; 975.011; 227.561; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;280990; -0.023; 0.058; 0.958; 0.350; -19.530; -110.355; -0.601; -0.034; -2.634; 975.030; 227.409; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281100; -0.019; 0.035; 0.948; -5.495; -33.880; -105.175; -0.589; 0.028; -2.645; 974.997; 227.672; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281144; -0.020; 0.041; 0.988; -5.390; -40.495; -103.040; -0.603; 0.090; -2.669; 975.031; 227.406; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281232; -0.023; 0.045; 0.945; 1.260; -49.315; -100.450; -0.603; 0.090; -2.669; 975.182; 226.166; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281276; -0.021; 0.063; 0.994; 6.580; -52.115; -90.895; -0.632; 0.147; -2.691; 975.182; 226.089; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281342; -0.042; 0.048; 1.036; 13.615; -51.520; -96.320; -0.675; 0.184; -2.715; 975.119; 226.622; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281430; -0.034; 0.050; 1.076; 22.295; -45.010; -93.380; -0.675; 0.184; -2.715; 975.210; 225.850; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281477; -0.033; 0.061; 1.092; 26.145; -39.515; -91.945; -0.729; 0.209; -2.737; 975.163; 226.223; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281568; -0.033; 0.060; 1.125; 28.175; -29.470; -91.560; -0.779; 0.219; -2.749; 975.288; 225.193; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281656; -0.021; 0.065; 1.194; 26.460; -23.345; -89.320; -0.810; 0.218; -2.760; 975.404; 224.192; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281700; -0.026; 0.081; 1.184; 25.060; -21.525; -89.180; -0.810; 0.218; -2.760; 975.457; 223.836; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281810; -0.018; 0.064; 1.161; 21.770; -18.235; -87.395; -0.845; 0.213; -2.766; 975.514; 223.235; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281854; -0.023; 0.068; 1.168; 20.230; -17.010; -86.695; -0.876; 0.205; -2.771; 975.461; 223.571; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281898; -0.010; 0.062; 1.148; 18.760; -15.785; -85.925; -0.876; 0.205; -2.771; 975.461; 223.678; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;281964; -0.020; 0.065; 1.118; 17.605; -12.215; -84.490; -0.895; 0.193; -2.773; 975.584; 222.692; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282008; -0.018; 0.059; 1.145; 14.840; -10.465; -84.175; -0.895; 0.193; -2.773; 975.509; 223.114; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282074; -0.023; 0.059; 1.079; 10.640; -7.315; -82.530; -0.917; 0.186; -2.769; 975.509; 223.269; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282140; -0.003; 0.050; 1.063; 6.090; -4.445; -82.355; -0.931; 0.185; -2.764; 975.647; 222.103; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282184; -0.010; 0.062; 1.051; 2.905; -3.920; -81.760; -0.931; 0.185; -2.764; 975.725; 221.583; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282272; -0.011; 0.063; 1.035; 1.120; -2.940; -78.330; -0.944; 0.181; -2.777; 975.694; 221.670; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282316; 0.017; 0.056; 1.019; 0.000; -4.725; -77.070; -0.944; 0.181; -2.777; 975.694; 221.685; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282360; 0.013; 0.050; 1.015; -1.120; -7.455; -76.615; -0.946; 0.183; -2.769; 975.806; 220.782; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282426; 0.004; 0.053; 1.013; -1.820; -11.410; -73.080; -0.946; 0.183; -2.769; 975.701; 221.565; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282492; 0.013; 0.051; 1.037; -1.610; -15.015; -71.120; -0.960; 0.183; -2.770; 975.744; 221.341; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282536; 0.000; 0.060; 1.061; -0.595; -18.025; -69.370; -0.977; 0.181; -2.769; 975.744; 221.255; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282602; -0.122; 0.057; 1.082; -0.490; -20.300; -67.550; -0.977; 0.181; -2.769; 975.825; 220.601; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282646; -0.002; 0.040; 1.057; -1.050; -21.770; -66.745; -0.995; 0.180; -2.762; 975.905; 220.044; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282712; -0.011; 0.056; 1.062; -1.715; -22.295; -64.470; -0.995; 0.180; -2.762; 975.905; 219.872; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282778; -0.001; 0.057; 1.064; -2.415; -21.420; -63.140; -1.021; 0.173; -2.760; 975.991; 219.142; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282822; -0.014; 0.055; 1.029; -2.275; -20.510; -61.320; -1.021; 0.173; -2.760; 975.915; 219.622; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282891; -0.005; 0.054; 0.982; -0.840; -18.585; -60.410; -1.036; 0.170; -2.757; 976.028; 219.051; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;282938; -0.005; 0.049; 0.962; 0.700; -18.515; -58.520; -1.056; 0.163; -2.760; 976.028; 218.824; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283004; -0.015; 0.058; 0.962; 2.835; -17.500; -56.700; -1.056; 0.163; -2.760; 976.105; 218.192; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283070; 0.003; 0.033; 0.961; 4.725; -17.220; -54.775; -1.071; 0.148; -2.751; 976.095; 218.227; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283114; -0.016; 0.038; 0.956; 6.755; -17.605; -53.305; -1.071; 0.148; -2.751; 976.095; 218.231; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283180; 0.006; 0.035; 0.950; 10.010; -9.205; -49.980; -1.083; 0.131; -2.750; 976.072; 218.432; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283246; 0.004; 0.051; 0.983; 12.845; -18.970; -49.805; -1.101; 0.114; -2.740; 976.138; 217.900; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283290; 0.000; 0.040; 1.014; 14.420; -20.370; -46.620; -1.101; 0.114; -2.740; 976.135; 217.884; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283378; 0.006; 0.041; 1.031; 15.190; -22.015; -44.520; -1.108; 0.087; -2.734; 976.255; 217.113; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283422; -0.004; 0.034; 1.042; 14.945; -21.280; -43.750; -1.108; 0.087; -2.734; 976.255; 216.871; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283488; 0.013; 0.034; 1.052; 14.035; -20.510; -40.950; -1.130; 0.065; -2.736; 976.170; 217.544; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283554; -0.006; 0.036; 1.077; 12.005; -19.075; -38.675; -1.138; 0.049; -2.734; 976.268; 216.796; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283598; 0.014; 0.039; 1.134; 10.080; -17.955; -38.255; -1.138; 0.049; -2.734; 976.268; 216.747; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283664; 0.011; 0.034; 1.074; 5.320; -15.855; -36.225; -1.140; 0.024; -2.728; 976.307; 216.419; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283730; 0.015; 0.050; 1.097; 2.065; -15.820; -34.720; -1.149; 0.014; -2.715; 976.367; 215.926; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283774; 0.003; 0.049; 1.065; 0.525; -15.015; -34.020; -1.149; 0.014; -2.715; 976.402; 215.674; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283840; 0.023; 0.037; 1.024; -0.420; -14.770; -32.165; -1.154; 0.008; -2.716; 976.402; 215.599; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283887; 0.024; 0.048; 0.986; -0.770; -15.085; -31.710; -1.154; 0.008; -2.716; 976.396; 215.639; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283931; 0.014; 0.053; 0.949; -0.490; -13.790; -31.570; -1.154; 0.006; -2.708; 976.387; 215.700; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;283997; 0.027; 0.069; 0.919; 1.750; -12.180; -30.205; -1.154; 0.006; -2.708; 976.387; 215.719; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
DAT;284041; 0.030; 0.059; 0.908; 3.850; -12.005; -30.170; -1.160; -0.012; -2.706; 976.518; 214.669; -4; 480.251; 85; 3; 0; 0; 1; 0; 0; 0
